52652,NaN
52653,NaN
52654,NaN
52655,NaN
52656,4one4Pizza
52657,OneTenBarber
52658,NaN
52659,NaN
52660,NaN
52661,NovasBakery
52662,lasvegashearing
52663,NaN
52664,NaN
52665,NaN
52666,Jess_cameron27
52667,VooDooWingCoAU
52668,NaN
52669,NaN
52670,NaN
52671,NaN
52672,NaN
52673,OneSourceAcctg
52674,NaN
52675,NaN
52676,RedRockCynLV
52677,NationalHomeWa1
52678,NaN
52679,ashautogroup
52680,NaN
52681,AllAmericanPub
52682,NaN
52683,ZARA
52684,ReigatePoleFit
52685,americanart
52686,NaN
52687,NaN
52688,NaN
52689,AhiPokiBowl
52690,jimmyjohns
52691,McDonalds
52692,DrinkSparkletts
52693,SunDevilAuto
52694,NaN
52695,NaN
52696,WigwamDentCare
52697,ChickfilA
52698,NaN
52699,NaN
52700,Everymancinema
52701,LotusMedical
52702,NaN
52703,NaN
52704,parkfamilyeye
52705,dominos
52706,NaN
52707,NaN
52708,WhiteHouse
52709,NaN
52710,cosmicgirlnails
52711,SouthwestAir
52712,NaN
52713,NaN
52714,NaN
52715,BIOkeyIntl
52716,darkhallcoffee
52717,NaN
52718,NaN
52719,KucaraM
52720,NaN
52721,PopeyesChicken
52722,ITSUGAR
52723,MVPpt
52724,uggoutletstore
52725,NLPCoachingTJC
52726,NaN
52727,NaN
52728,NaN
52729,RulaBula
52730,JP14TopLumber
52731,pinkfloyd
52732,Whataburger
52733,NaN
52734,SuperiorGrill
52735,NaN
52736,NaN
52737,thehoglelawfirm
52738,colorsplash
52739,ChaiCpa
52740,35_th
52741,NaN
52742,NaN
52743,VegasTrophies
52744,cpn_network
52745,CelebritySweat1
52746,NaN
52747,PepeTheProducer
52748,HairByMarcel
52749,DiscoverOakley
52750,NaN
52751,CostCutters
52752,BillsBarNBurger
52753,NaN
52754,NextCare
52755,SmokeInnWelly
52756,ripsbarphx
52757,NaN
52758,NaN
52759,TheTabChoir
52760,GaudiBarRussell
52761,DriveUCars
52762,Star_Mrkt
52763,NaN
52764,PaulCostelloe
52765,NaN
52766,Arbys
52767,NaN
52768,HalyardHealth
52769,PC_KCMO
52770,NaN
52771,surmesur
52772,NaN
52773,GNCLiveWell
52774,NaN
52775,DirectSignWsale
52776,BeachViewSuff
52777,SevillaAptsAZ
52778,NaN
52779,vicsy1986
52780,NaN
52781,NaN
52782,NaN
52783,NaN
52784,spanailsbeauti1
52785,TommyGunnX
52786,NaN
52787,fixit5000
52788,drgastonvergara
52789,OtherNHLCrosby
52790,NaN
52791,mcnsalon
52792,NaN
52793,nadiavsalon
52794,NaN
52795,pastabrioni
52796,EinsteinBros
52797,NaN
52798,ExplorerLounge
52799,NaN
52800,RocketFizz
52801,barbershopmovie
52802,BodyPiel
52803,MyPiada
52804,NaN
52805,NaN
52806,Ross_Stores
52807,NaN
52808,NaN
52809,CostcoFoodCourt
52810,ampm
52811,ElPolloLoco
52812,HMluxsmokeshop
52813,NaN
52814,NaN
52815,NaN
52816,NaN
52817,NaN
52818,NaN
52819,TIME
52820,menswearhouse
52821,NaN
52822,Chase
52823,MosaicProp
52824,TheMustangBoard
52825,NaN
52826,NaN
52827,BrendanSefton
52828,NaN
52829,freedom_movers
52830,_SmartSecurity
52831,NaN
52832,NaN
52833,FirestoneAuto
52834,NaN
52835,NaN
52836,normiie_nhlapo
52837,YogisFtWorth
52838,TempeUniversity
52839,NaN
52840,TEK_TLC
52841,cafesanuki
52842,NaN
52843,CLAChildCare
52844,Alisonnnnn_xoxo
52845,NaN
52846,NaN
52847,I_Be_Sleep
52848,oxifresh
52849,NaN
52850,NaN
52851,Keran_Smith
52852,sunnysidesmoke1
52853,AhiPokiBowl
52854,cosmoprofbeauty
52855,AllKidsUrgent
52856,SavyB88
52857,regentstreet4
52858,dunkindonuts
52859,DairyQueen
52860,NaN
52861,RustySpurAZ
52862,BsrPlumbingINC
52863,Clinique
52864,NaN
52865,BankofAmerica
52866,SierraLeShae
52867,Bellagio
52868,NaN
52869,hotsalsadance
52870,NaN
52871,Staples
52872,NaN
52873,NaN
52874,NaN
52875,MichelleDStiles
52876,NaN
52877,NaN
52878,Starbucks
52879,CantersLasVegas
52880,Starbucks
52881,zuma_las_vegas
52882,VnWomensMuseum
52883,wallaceservices
52884,kccscores
52885,NaN
52886,NaN
52887,INCMediaNews
52888,NaN
52889,MattersMobile
52890,Berzerk_ind
52891,SamsClub
52892,AFDclinics
52893,NaN
52894,NaN
52895,afuelracer1
52896,NaN
52897,NaN
52898,NaN
52899,according2linds
52900,ebxsf
52901,SUBWAY
52902,NaN
52903,Mix941
52904,LauraBurnsTV
52905,CircleKStores
52906,NaN
52907,NRogone
52908,NashvilleMCC
52909,777signCom
52910,DeLucaAssoc
52911,NaN
52912,NaN
52913,NaN
52914,NaN
52915,NaN
52916,NaN
52917,NaN
52918,HappyNailsSp
52919,Starbucks
52920,NaN
52921,NaN
52922,NaN
52923,NaN
52924,STRIPSTEAKLV
52925,NaN
52926,NaN
52927,GoddardSchool
52928,NaN
52929,NaN
52930,NaN
52931,alliedsurplus
52932,QsBeerCompany
52933,NaN
52934,CoutureCloset
52935,JessicaGlossin
52936,NaN
52937,CareNow
52938,NaN
52939,NaN
52940,NaN
52941,NaN
52942,NaN
52943,NaN
52944,CenturyLink_Fld
52945,FactsOrDie
52946,loomshowroom
52947,papamurphys
52948,HudsonCleaners
52949,NaN
52950,AZMediquip
52951,DandelionMkt
52952,saraaabeckk
52953,SptsWearExp
52954,NaN
52955,NaN
52956,HorneHeatingAC
52957,NaN
52958,NaN
52959,NaN
52960,NaN
52961,pho_nam
52962,shinepharmacy1
52963,NaN
52964,NaN
52965,garcia_tacos
52966,NaN
52967,NaN
52968,NaN
52969,bnbsmokeshop
52970,NaN
52971,NaN
52972,NaN
52973,roofing_payne
52974,PrinceCocky
52975,NaN
52976,InDetailSays
52977,mcrcorvettes
52978,NaN
52979,NaN
52980,NaN
52981,NaN
52982,NaN
52983,Superboltplays
52984,chapelbells
52985,BrettAnthonyB
52986,Raising_Canes
52987,YoyosAutoSvc
52988,NaN
52989,McDonalds
52990,HRpregnancy
52991,Photobooth9
52992,NaN
52993,ScottsdaleInkd
52994,NaN
52995,Cardenas_Market
52996,NaN
52997,LAFitness
52998,philippelusi
52999,NaN
53000,NaN
53001,AnytimeFitness
53002,quickpickk1
53003,NaN
53004,LovelyLadysNail
53005,McDonalds
53006,CCVChurch
53007,GallardosTowing
53008,NaN
53009,AeroJetServices
53010,NaN
53011,NaN
53012,NickCannon
53013,NaN
53014,MirandaEstates
53015,NaN
53016,NaN
53017,NaN
53018,NaN
53019,NaN
53020,BobbyJaniec
53021,mikemadden1
53022,newAutumnCourt
53023,NaN
53024,SweetSpotDTLV
53025,SushiLocaLV
53026,FirerockCV
53027,FountainHire
53028,WEFIXITWIRELESS
53029,PartyCity
53030,FirehouseSubs
53031,NaN
53032,NaN
53033,NaN
53034,StaghornCafe
53035,NaN
53036,Dental_sahara
53037,NaN
53038,pinnaclerefrige
53039,Terminix
53040,MadAuto_Detail
53041,NaN
53042,NaN
53043,NaN
53044,sincy12
53045,RanchoSerene
53046,ReviveCrediton
53047,NaN
53048,NaN
53049,NaN
53050,joysteaspoon
53051,FamousToastery
53052,CenturyLink
53053,NaN
53054,GreatClips
53055,NaN
53056,NaN
53057,NaN
53058,AOneCleansALot
53059,NaN
53060,2sistersskinspa
53061,NaN
53062,MyCompWorks
53063,lasvegashearing
53064,lvphil
53065,TerribleHerbst
53066,tink2wice
53067,NaN
53068,ArkanLawFirm
53069,NaN
53070,NaN
53071,NaN
53072,NaN
53073,estatesale702
53074,bathbodyworks
53075,hotdotnails
53076,NaN
53077,NaN
53078,NaN
53079,libertytax
53080,NaN
53081,NaN
53082,NeonsplashParty
53083,NaN
53084,NaN
53085,SkinNLaserLV
53086,blackmaternal
53087,flooringdream
53088,soratobsakana
53089,NaN
53090,azrebroker
53091,NaN
53092,singrano
53093,MtnsideFitness
53094,bnbirdcage
53095,NaN
53096,ProLocksAZ
53097,ahsmod
53098,leespanail
53099,NaN
53100,riteaid
53101,NaN
53102,JambaJuice
53103,NaN
53104,WalSupercenter
53105,NaN
53106,NaN
53107,PghKids
53108,NaN
53109,RTCBikeCenter
53110,NaN
53111,sincitybeer
53112,Budget
53113,NaN
53114,NaN
53115,NaN
53116,LunaLoungeLive
53117,TheEmerics
53118,NaN
53119,NaN
53120,SUBWAY
53121,NaN
53122,TH4TMRW
53123,NaN
53124,NaN
53125,autozone
53126,hikingshack
53127,NaN
53128,LucisOrchard
53129,CircleKStores
53130,FLDoorSolutions
53131,NaN
53132,SamAshLA
53133,NaN
53134,Supercuts
53135,Staples
53136,flymepegasus
53137,LasVegasTenors
53138,NaN
53139,WellsFargo
53140,NaN
53141,LGE_CTS
53142,JustPureFoods
53143,NaN
53144,iPOLISHED
53145,Topgolf
53146,cvspharmacy
53147,themeadowsnyc
53148,Yogablissakron
53149,LimestoneFinanc
53150,_wilsonsleather
53151,BHNSociety
53152,NaN
53153,NaN
53154,Mounted_Archery
53155,CofCBasketball
53156,FightHepatitisB
53157,NaN
53158,NaN
53159,NaN
53160,AshleyHomeStore
53161,NaN
53162,jandarealestate
53163,NaN
53164,jcpenney
53165,NaN
53166,NaN
53167,djwilliams2
53168,ParPlumbing
53169,NaN
53170,FleetFeetSports
53171,NaN
53172,argonpest
53173,tomrgon
53174,PaintedLadyLDN
53175,SunrisePed
53176,DQdearborn
53177,NaN
53178,SV_GS_NBP
53179,DebbyJSong
53180,NaN
53181,StarNursery
53182,NaN
53183,accidentloancom
53184,9roundcordova
53185,NaN
53186,Chase
53187,Kohls
53188,NaN
53189,Yogurtland
53190,AZCAF
53191,PlayersClub75
53192,NaN
53193,NaN
53194,NaN
53195,NutritionFixAPD
53196,NaN
53197,SteelToePress
53198,NaN
53199,CarleyKnobloch
53200,NaN
53201,elegantnails66
53202,door_foothills
53203,TraumaCopUK
53204,springmobile
53205,NaN
53206,Palermos_Pizza
53207,ElectriKNeedleT
53208,LeafBlanket
53209,NaN
53210,EpicMakeUp
53211,Crossfit622
53212,YogiProducts
53213,7eleven
53214,NaN
53215,NaN
53216,DanielJLeeMD1
53217,NaN
53218,CorePowerYoga
53219,batteriesplus
53220,NaN
53221,NaN
53222,NaN
53223,NaN
53224,dominos
53225,NaN
53226,SinghSmileCare
53227,NaN
53228,SUBWAY
53229,BlissDayNailSpa
53230,NaN
53231,NaN
53232,RialtoArcoAmPM
53233,VictoriasSecret
53234,NaN
53235,NaN
53236,NaN
53237,NaN
53238,Burberry
53239,WellsFargo
53240,TwoPointStudios
53241,nicolamweston
53242,NaN
53243,DennysDiner
53244,NaN
53245,FoodCity
53246,PoulosLawFirm
53247,NaN
53248,NaN
53249,NaN
53250,panerabread
53251,NaN
53252,idemaniasalon
53253,NaN
53254,NaN
53255,NekterJuiceBar
53256,NaN
53257,ten20boulder
53258,NaN
53259,NaN
53260,NaN
53261,HairByShelleyXo
53262,ROBERTOSTACOS
53263,NaN
53264,cvspharmacy
53265,skinandlashlady
53266,PandaExpress
53267,MensHealthStyle
53268,BigTwoToyota
53269,TracyRiggsSalon
53270,NaN
53271,birddentist
53272,WMPhoenixOpen
53273,NaN
53274,CBSquaredAZ
53275,NaN
53276,NaN
53277,springmobile
53278,AutoObsession_
53279,NaN
53280,SawtoothBar
53281,TheChickenScoop
53282,NaN
53283,UrbanGarageGym
53284,LBC
53285,DEMA_Show
53286,hibiscusresort
53287,NaN
53288,NaN
53289,boldstcoffee
53290,CowbridgeFurn
53291,Cat_Clinic_Cobb
53292,BlimpieSubShop
53293,MesquiteHS
53294,FinancialGeneva
53295,NaN
53296,Park_Jimin_PH
53297,NaN
53298,NaN
53299,nike_sexy92
53300,TheGWAFA
53301,HaymakerHattie
53302,NaN
53303,COOLHAUS
53304,doct_manu
53305,NaN
53306,NaN
53307,NaN
53308,trystcafe
53309,NaN
53310,zabas
53311,NaN
53312,davidsbridal
53313,HelloBistro
53314,CLTbeerclub
53315,finandfino
53316,HerImports
53317,NaN
53318,uamedphx
53319,DoctorQWilliams
53320,quicklanebowl
53321,NaN
53322,NaN
53323,angelrevive
53324,NaN
53325,success4today
53326,NaN
53327,UnitedProvision
53328,NaN
53329,RCWilley
53330,Jack_Astors
53331,NaN
53332,McDonalds
53333,AuntieAnnes
53334,NaN
53335,NaN
53336,RBCYouthTheatre
53337,NaN
53338,NaN
53339,NaN
53340,ILikeMyTeeth
53341,NaN
53342,NatLaserSchool
53343,AAMCOEAST
53344,Target
53345,desertsage17
53346,BankofAmerica
53347,Smashburger
53348,petdocks
53349,Zoe_Soul
53350,NaN
53351,Stamps11
53352,PermenterChiro1
53353,Hertz
53354,NaN
53355,NaN
53356,PastPresentSoc
53357,NaN
53358,NaN
53359,NaN
53360,DrOrlandisWells
53361,NaN
53362,NaN
53363,Starbucks
53364,JMTEventology
53365,NaN
53366,NaN
53367,giggleandgrow14
53368,NaN
53369,NaN
53370,RallyCicero
53371,wetzelspretzels
53372,PalmCoveAccomm
53373,TedWiens
53374,NaN
53375,QuikPikTowing
53376,fresh_movers1
53377,DQGraniteCity
53378,aaprintingnow
53379,NaN
53380,Macys
53381,BubbleandBee
53382,NaN
53383,PortofinosUS
53384,CanyonOFS1
53385,nobleboxer
53386,NaN
53387,JetsPizza
53388,MrBentleyBrown
53389,NaN
53390,teriyakimad
53391,CarlsJr
53392,NamikTan
53393,NaN
53394,NaN
53395,NaN
53396,NaN
53397,NaN
53398,ted_baker
53399,UpperCrustPizza
53400,NaN
53401,DannysTruckWash
53402,NaN
53403,TheUPSStore
53404,NaN
53405,NaN
53406,lvderm
53407,NaN
53408,xRosie316
53409,Pasadena_Sprint
53410,empiremotorsmon
53411,YummySushiLV
53412,JackBox
53413,EpicSkinSalon
53414,GetN_LetsGo
53415,pier54floripa
53416,BaskinRobbins
53417,NaN
53418,NaN
53419,agranitemd
53420,NaN
53421,NaN
53422,Shredit
53423,NaN
53424,StrathHotel
53425,NaN
53426,CircleKStores
53427,NaN
53428,walker_plumbing
53429,barrospizza
53430,ScorpionControl
53431,JoyfullyBaking
53432,NaN
53433,NaN
53434,SipNSpin
53435,BestBuy
53436,atlwings_
53437,SterlingCleanNY
53438,CircleKStores
53439,SeattleElectric
53440,MarkenAZ
53441,hotwokkitchen
53442,BullfrogPoolsAz
53443,GalaxyOutdoor
53444,NaN
53445,PremierPress
53446,Publix
53447,NaN
53448,lunafringesalon
53449,NaN
53450,AmericanAir
53451,NaN
53452,NaN
53453,Ginger_zing
53454,NaN
53455,BYGV
53456,NaN
53457,NaN
53458,Lowes
53459,TMobile
53460,JNMFLOORINGLLC
53461,iamrilicia
53462,NaN
53463,bessdunlevy
53464,NaN
53465,NaN
53466,SmartFurnStudio
53467,NaN
53468,Iwtsunrise
53469,NaN
53470,SuperShuttle
53471,NaN
53472,NaN
53473,arribamexican
53474,bolton_daisy
53475,CarlsJr
53476,LWAutoPitt
53477,NaN
53478,NaN
53479,TerribleHerbst
53480,GreatClips
53481,NaN
53482,NaN
53483,NaN
53484,NaN
53485,NaN
53486,ShangriLaCMB
53487,NaN
53488,NaN
53489,Supercuts
53490,NaN
53491,gofloatyourself
53492,NaN
53493,PhxWeightLoss
53494,NaN
53495,JuliobertosBuck
53496,NaN
53497,Talonblaze
53498,hiddenkitchenaz
53499,Chase
53500,AMCTheatres
53501,NaN
53502,MoneytreeInc
53503,NaN
53504,ClassyCab2
53505,NaN
53506,DrGawley
53507,NaN
53508,NaN
53509,NaN
53510,NaN
53511,SUBWAY
53512,BandBRistorante
53513,NaN
53514,NaN
53515,ShishKabobCafe1
53516,NaN
53517,NaN
53518,A1GolfCarts
53519,Enholm_Law
53520,FirehouseSubs
53521,TempeTanningCo
53522,GbyGUESS
53523,caferio
53524,NaN
53525,trainbytweet_bc
53526,Poutine_Derg
53527,emilyeeldridge
53528,NaN
53529,Iphixation
53530,NaN
53531,PNCBank
53532,JMTaffetMD
53533,NaN
53534,NaN
53535,leslietron
53536,StopJuiceAbuse
53537,NaN
53538,NaN
53539,Rent_A_Tire
53540,NaN
53541,BrendenTheatres
53542,NaN
53543,PostNet
53544,fivebelow
53545,NaN
53546,NaN
53547,NaN
53548,ScrapSteelTrade
53549,NaN
53550,minimightymutts
53551,pizzahut
53552,NaN
53553,jimmyjohns
53554,faceitfitness
53555,AriatRoofingInc
53556,PorchDotCom
53557,BrianGarish
53558,terraproinc
53559,NaN
53560,NaN
53561,NaN
53562,PghCurlingClub
53563,NaN
53564,NaN
53565,NaN
53566,thslasvegas
53567,SplitSecondSnd
53568,WonderlandBuzz
53569,SantaMadreTacos
53570,loloschicken
53571,NaN
53572,bananabaskets
53573,NaN
53574,Albertsons
53575,NaN
53576,thewalkingco
53577,genghis_cohen
53578,MiCasaApplian
53579,NaN
53580,TheWorldEggBank
53581,GlobalSugarArt
53582,NaN
53583,NaN
53584,TytinFitnessLLC
53585,sonicdrivein
53586,NaN
53587,EastPennFoot
53588,NaN
53589,NaN
53590,TheUPSStore
53591,NaN
53592,budgetutah
53593,NaN
53594,closetboxme
53595,HashHouseChi
53596,CheyennePutters
53597,PhoChandlerTran
53598,BackFitHealth
53599,NaN
53600,extraspace
53601,D1Rideout
53602,BrewersAt4001
53603,NaN
53604,UnityAutosGA
53605,AthenaHookah
53606,Theworldofchi
53607,bernsteinslaw
53608,NaN
53609,donkeyandgoat
53610,NaN
53611,NaN
53612,GiantEagle
53613,Katchakidinc
53614,GenKBBQ
53615,CannaPassion
53616,NaN
53617,ifocuslasvegas
53618,sonicdrivein
53619,BurgerKing
53620,Tazikis
53621,unitednissan
53622,NaN
53623,JORDANOKUN
53624,sprint
53625,NaN
53626,WildflowerCEO
53627,NaN
53628,USPS
53629,BankofAmerica
53630,NaN
53631,NaN
53632,BryanIngrande
53633,AZ_Archery_Club
53634,benefitlogicinc
53635,SirTheBarber
53636,VisionWorksLife
53637,GoKunming
53638,NaN
53639,Sushinightfever
53640,QWCenter
53641,MarcReidSalon
53642,NaN
53643,BlueFoxOutlet
53644,dominos
53645,LotusMassage1
53646,Love_Petes
53647,GamenestLv
53648,NaN
53649,Ross_Stores
53650,NaN
53651,NaN
53652,NaN
53653,NaN
53654,purrfectpet5
53655,F_The_Great_06
53656,ACERentaCar
53657,Outback
53658,NaN
53659,NaN
53660,BrentRChapman
53661,realkodybrown
53662,DowneastCider
53663,NaN
53664,realtysignco
53665,MyTireGuys
53666,listentokai
53667,DHG_Arizona
53668,NaN
53669,AwningsbyDesign
53670,GOAZMotorcycles
53671,taboracademy
53672,NaN
53673,NaN
53674,NaN
53675,batteriesplus
53676,ThaiOdyssey
53677,NaN
53678,NaN
53679,PopeyesChicken
53680,bogartsLV
53681,NaN
53682,HrdCorePilates
53683,AMSagents
53684,NaN
53685,carniceriamx
53686,NaN
53687,SizzlerKistler
53688,Supercuts
53689,yennching
53690,PapaJohns
53691,my_bounce
53692,NaN
53693,NaN
53694,NaN
53695,NaN
53696,PaylessInsider
53697,_the_pool
53698,NaN
53699,NaN
53700,cafelatte_41
53701,Wendys
53702,NaN
53703,NaN
53704,tacobell
53705,OnTimeServiceAZ
53706,PacSun
53707,FirebirdsGrill
53708,NaN
53709,SearsAuto
53710,NaN
53711,jaburritos
53712,linsrestaurants
53713,Good2GoSF
53714,NaN
53715,SUBWAY
53716,Vendhy787
53717,NaN
53718,WeAreEaton
53719,NaN
53720,NaN
53721,HairBlissMag
53722,NaN
53723,yb2012
53724,NaN
53725,InsulationAZ
53726,WilcoxBrosInc
53727,tacobell
53728,taliastudio
53729,NaN
53730,Shell
53731,GenX012
53732,verrazanopizza
53733,daddysgroove
53734,NaN
53735,my_Expressions
53736,ScottsdaleVeins
53737,NaN
53738,SushiKee
53739,NaN
53740,AXISCareers
53741,NaN
53742,GiGiSpa
53743,LiquorOutletNJ
53744,diamondheads
53745,NaN
53746,NaN
53747,MetroPawnKC
53748,accepttheband
53749,NaN
53750,DrFurlong
53751,CafeCorridor
53752,QuikTrip
53753,BurgerKing
53754,MyBobs
53755,DrReefer
53756,NaN
53757,tacobell
53758,PAPYRUS_tweets
53759,lloyd_center
53760,AZDUILAWS
53761,ODF_church
53762,NaN
53763,PaulasDonuts
53764,thesleuthbox
53765,NaN
53766,XtremePhotogs
53767,KensAutoTX
53768,PawsitivStrides
53769,FergsSportsBar
53770,SilverStateCU
53771,NaN
53772,MegPhotography
53773,NaN
53774,etobacconist
53775,NaN
53776,SWGas
53777,Enterprise
53778,NaN
53779,NaN
53780,SUBWAY
53781,advdermatology
53782,Rx4Nails
53783,NaN
53784,Jeff_959CHFM
53785,KPMediaStudio
53786,SkinBodyRenewal
53787,verizon
53788,TMobile
53789,BeautyBarNC
53790,RebbeckRealty
53791,FirestoneAuto
53792,USPS
53793,NaN
53794,NaN
53795,eastcoastgranit
53796,sunglasshut
53797,NaN
53798,NaN
53799,NaN
53800,makoyvdd
53801,NaN
53802,MarieCallenders
53803,NaN
53804,KimsCleanersTX
53805,NaN
53806,carnegiedeli
53807,NaN
53808,NaN
53809,SalonAllegra
53810,NaN
53811,FredAstaireNJ
53812,NaN
53813,LxveStudios
53814,NaN
53815,ASHBAclothing
53816,NaN
53817,NaN
53818,NaN
53819,NaN
53820,NaN
53821,NaN
53822,NaN
53823,NaN
53824,NaN
53825,NaN
53826,WellsFargo
53827,NaN
53828,benny_fierros
53829,NaN
53830,VictoryPointe
53831,NaN
53832,NaN
53833,ritasburritos
53834,MedicareStore
53835,MAB_SMorgan
53836,NaN
53837,Safeway
53838,TheBookFlipper
53839,aharmonynailspa
53840,LDN
53841,NaN
53842,MyTennisTicket
53843,NedcoSupply
53844,NaN
53845,ArcadeRepair
53846,NaN
53847,NaN
53848,wingstop
53849,Cooper1263
53850,NaN
53851,NaN
53852,charlesdavidcar
53853,NaN
53854,NaN
53855,ilomilanos
53856,10BelowIceCream
53857,NaN
53858,ODEONCinemas
53859,TMannerchor
53860,WellsFargo
53861,autozone
53862,NaN
53863,Cellairis
53864,capriottis
53865,hwanglaw_group
53866,tacosmexico1
53867,dunkindonuts
53868,NaN
53869,NaN
53870,HaagenDazs_US
53871,NaN
53872,WeLuvAlisonBrie
53873,GiveNGobble
53874,NaN
53875,megcradxox
53876,EuropeanWax
53877,HomeShieldLLC
53878,NaN
53879,peachykleenwa
53880,GhoulishBetty
53881,sandrazumii
53882,NaN
53883,NaN
53884,NaN
53885,cvspharmacy
53886,Wendys
53887,jerseymikes
53888,andyfarrerphoto
53889,NaN
53890,b_jonesmotvc
53891,Forever21
53892,jratey
53893,LavoLV
53894,CasaFuenteLV
53895,NaN
53896,NaN
53897,GameStop
53898,NaN
53899,VictoriasSecret
53900,WangsCloset
53901,NaN
53902,Tillys
53903,cvspharmacy
53904,hearthhomeinclv
53905,PurdueUnion
53906,NaN
53907,BlazePizza
53908,flavorsnyc
53909,NaN
53910,NaN
53911,NaN
53912,TerribleHerbst
53913,NaN
53914,WordsAwayUk
53915,Barbie4Yotes
53916,TennisCabana
53917,uafmr
53918,NaN
53919,AfroDeli
53920,PatrickClaybon
53921,NitaNanny
53922,NaN
53923,AutobellCarWash
53924,MamaRicottasCLT
53925,tjmaxx
53926,thefilmbarphx
53927,NaN
53928,TALONCLUB
53929,JohnnyRockets
53930,NaN
53931,NaN
53932,NaN
53933,NaN
53934,NaN
53935,ManCave_SA
53936,NaN
53937,NaN
53938,Chef_French
53939,NaN
53940,MyChicagoBliss
53941,NaN
53942,NaN
53943,ATouchOfLash_
53944,NaN
53945,feecapone
53946,AngelinasZa
53947,NaN
53948,SheratonPhoenix
53949,NaN
53950,CuredW
53951,NaN
53952,Starbucks
53953,SkyGameChangers
53954,NaN
53955,HillBarnGolf
53956,EvolvePest
53957,NaN
53958,NaN
53959,NaN
53960,NaN
53961,HairByEllice
53962,NaN
53963,NaN
53964,NaN
53965,Shell
53966,Carrabbas
53967,Oasis2Day
53968,EpiphanyDermAZ
53969,ElementsMassage
53970,NaN
53971,NaN
53972,cher
53973,NaN
53974,DevHouseDental
53975,NaN
53976,Supercuts
53977,Fatburger
53978,eewardmoving
53979,Starbucks
53980,cbtlph
53981,NaN
53982,RegalNails_Spa
53983,DV_Panorama
53984,NaN
53985,NaN
53986,NaN
53987,NaN
53988,BigOTiresAZ
53989,cima_medical
53990,Amanresorts
53991,RegalNailSeekon
53992,Supercuts
53993,NaN
53994,Fullcirclesalon
53995,NaN
53996,sportzburgh
53997,NaN
53998,PlantationTrail
53999,NaN
54000,pijske_nl
54001,NaN
54002,extraspace
54003,NaN
54004,NaN
54005,NaN
54006,JackBox
54007,DucksMusical
54008,EcoTintLasVegas
54009,threesquareLV
54010,NaN
54011,Albertsons
54012,SienaDentalLV
54013,NaN
54014,NaN
54015,Savemorbeer
54016,NaN
54017,iPOLISHED
54018,CineplexMovies
54019,Starbucks
54020,NaN
54021,APlusDoorsNC
54022,lochielbrewing
54023,NaN
54024,Peter_Tilden
54025,NaN
54026,JoGipDallas
54027,MidwesternMeats
54028,NaN
54029,NaN
54030,Frontgate
54031,NaN
54032,NaN
54033,NaN
54034,NaN
54035,AHfarmersmarket
54036,juanmata8
54037,NaN
54038,ycsmongo
54039,NaN
54040,NaN
54041,NaN
54042,NaN
54043,NaN
54044,vbarbershop
54045,NaN
54046,ezlinks
54047,GameStop
